id,re_gdppc2001,re_nonagri2001,re_agri2001,re_gdppc2002,re_nonagri2002,re_agri2002,re_gdppc2003,re_nonagri2003,re_agri2003,re_gdppc2004,re_nonagri2004,re_agri2004,re_gdppc2005,re_nonagri2005,re_agri2005,re_gdppc2006,re_nonagri2006,re_agri2006,re_gdppc2007,re_nonagri2007,re_agri2007,re_gdppc2008,re_nonagri2008,re_agri2008,re_gdppc2009,re_nonagri2009,re_agri2009,re_gdppc2010,re_nonagri2010,re_agri2010,re_gdppc2011,re_nonagri2011,re_agri2011,re_gdppc2012,re_nonagri2012,re_agri2012,re_gdppc2013,re_nonagri2013,re_agri2013,re_gdppc2014,re_nonagri2014,re_agri2014,re_gdppc2015,re_nonagri2015,re_agri2015,re_gdppc2016,re_nonagri2016,re_agri2016,re_gdppc2017,re_nonagri2017,re_agri2017,re_gdppc2018,re_nonagri2018,re_agri2018,re_gdppc2019,re_nonagri2019,re_agri2019,re_gdppc2020,re_nonagri2020,re_agri2020,city,province_id,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted
150300,1.0986177,.83916599,.11462364,1.0968498,.84130687,.13142984,1.0951104,.84333122,.1475908,1.0933685,.84519404,.16311172,1.091581,.84682643,.1779827,1.0897228,.84817892,.19220282,1.0877872,.84922671,.20575248,1.0857654,.84994656,.21860263,1.0836418,.8503083,.23072794,1.0813949,.85028005,.24210495,1.079021,.84986073,.25271228,1.0765346,.84908038,.2625483,1.0739688,.84800148,.27163106,1.0713743,.84671807,.28002715,1.0687901,.84531033,.2878305,1.0662448,.84384656,.29514885,1.0637506,.84237045,.30208999,1.0613091,.84090889,.30876675,1.0589129,.83947229,.31525615,1.0565526,.8380636,.32160509,乌海市,150000,2,5,45
150400,.9798069,.97141689,1.1851485,.97979391,.97182691,1.1817898,.97978508,.9722262,1.1785566,.97978538,.97262573,1.1754454,.97978657,.97301203,1.1724586,.9797672,.97334707,1.1695987,.97969943,.97358292,1.1668767,.97954959,.97366327,1.1643053,.97928983,.97354585,1.1618913,.97890067,.9732058,1.1596427,.97838414,.97265422,1.15756,.97774965,.97191107,1.1556355,.97702086,.97101897,1.1538574,.97624665,.97005683,1.1522115,.97545862,.96907663,1.1506804,.97467619,.96810967,1.1492445,.9739092,.96717167,1.1478831,.97316355,.96627158,1.1465733,.97243792,.96540642,1.1452994,.97172838,.96456891,1.1440507,赤峰市,150000,3,3,9
150500,1.0119891,.89731425,1.1500328,1.0121113,.90076983,1.147589,1.0122286,.90405655,1.1452334,1.0123359,.90716267,1.1429589,1.0124164,.91005367,1.1407641,1.012441,.91267431,1.138647,1.0123757,.91496271,1.136619,1.0121894,.91686904,1.1346918,1.0118601,.91836631,1.1328657,1.0113726,.91944212,1.1311431,1.0107292,.92011559,1.1295226,1.0099492,.9204337,1.1280018,1.0090681,.92047113,1.1265725,1.0081395,.92033088,1.1252248,1.0071931,.92007875,1.1239476,1.0062416,.91975397,1.12273,1.0052935,.91938674,1.1215599,1.0043538,.91899866,1.1204243,1.003425,.91860497,1.1193131,1.0025072,.9182139,1.1182202,通辽市,150000,3,4,11
150600,1.1378891,1.1128746,.93237108,1.13764,1.1131033,.93411875,1.1373951,1.1133122,.93579155,1.1371444,1.1134758,.93738973,1.1368667,1.1135507,.93891758,1.1365309,1.1134781,.94038326,1.1361029,1.1131998,.94178945,1.1355525,1.1126716,.94313449,1.1348512,1.1118563,.94441718,1.1339728,1.1107261,.94563621,1.132907,1.1092803,.94678938,1.1316558,1.1075357,.94787604,1.1302383,1.1055338,.94888872,1.128702,1.1033554,.94983202,1.1270906,1.1010724,.95071566,1.1254406,1.0987448,.95155025,1.1237762,1.0964117,.95234019,1.1221154,1.0941019,.95309645,1.1204699,1.0918328,.95382482,1.1188428,1.0896072,.95453244,鄂尔多斯市,150000,1,2,26
150700,1.030305,.938995,1.1429664,1.0286325,.93863302,1.1404783,1.0269938,.93825716,1.138081,1.025381,.93784475,1.1357756,1.0237784,.93736088,1.1335657,1.0221581,.93674791,1.1314478,1.0204828,.93592775,1.1294281,1.0187131,.93482351,1.1275171,1.016814,.93337262,1.1257173,1.01476,.93153423,1.1240261,1.0125513,.92931825,1.1224412,1.0102044,.92676377,1.1209613,1.0077531,.92394716,1.1195823,1.005255,.92098898,1.1182919,1.0027467,.91797435,1.1170771,1.0002521,.9149639,1.1159317,.99778062,.91198355,1.1148466,.99533939,.9090516,1.1138064,.99292958,.90617359,1.1127939,.99054801,.90334588,1.1118016,呼伦贝尔市,150000,3,5,12
150800,1.025668,.87142038,1.0639971,1.0245287,.87324119,1.0629222,1.0234183,.87497878,1.061882,1.0223347,.87662989,1.0608733,1.0212585,.87815404,1.0599004,1.0201609,.87949342,1.0589771,1.0190023,.88056988,1.0581079,1.0177457,.88131487,1.0572922,1.0163563,.88167071,1.0565298,1.0148085,.88160008,1.0558255,1.0130991,.88110548,1.0551828,1.0112342,.88020736,1.0545975,1.0092342,.87895471,1.0540556,1.0071307,.87741643,1.0535545,1.004954,.87566447,1.0530872,1.0027417,.87378532,1.0526476,1.0005192,.87184078,1.0522285,.99830401,.86987555,1.051825,.9961096,.86792368,1.0514292,.99394041,.86600178,1.0510371,巴彦淖尔市,150000,3,5,18
150900,.98862714,.84343827,.93971092,.98873001,.84738362,.94098544,.98882604,.85113698,.94220078,.98889989,.85466862,.94335055,.98891985,.85791713,.94444078,.98885822,.86083174,.94548947,.98869318,.86337626,.94651312,.98840183,.8655172,.94752806,.98796725,.86723608,.94853592,.98736954,.86851233,.94953942,.98660225,.8693487,.95052892,.98567784,.86977988,.95149136,.984622,.8698653,.95241219,.98348063,.86969721,.95328707,.98229635,.86936438,.95412415,.98110354,.8689425,.95493102,.97992653,.86848891,.9557097,.97877461,.86803365,.95646799,.97764599,.86758637,.95720893,.97653407,.86714619,.95793235,乌兰察布市,150000,3,5,26
152200,.95423234,.71959263,1.0197016,.9539479,.72539961,1.0197484,.95367628,.73094857,1.0197873,.95342511,.7362653,1.0198141,.95318997,.74134338,1.0198323,.95296252,.74617553,1.0198373,.95272762,.75073636,1.0198342,.95245516,.7549603,1.0198293,.95211184,.75877917,1.0198175,.95166564,.76213139,1.0197953,.9511143,.76501834,1.0197622,.95047265,.76747769,1.0197173,.94976825,.76958102,1.0196598,.94903815,.77141863,1.0195873,.94830459,.77306277,1.0195024,.9475798,.77456987,1.0194123,.94686788,.77597916,1.0193257,.94616795,.77731586,1.0192457,.9454776,.77859914,1.0191698,.94479406,.77984327,1.0190959,兴安盟,150000,4,5,21
152500,1.0667636,.84731841,.93495488,1.065268,.85153025,.93634963,1.0638132,.85554177,.93768948,1.0623959,.85933489,.93897259,1.061002,.86286092,.94020396,1.0596068,.86605763,.94138718,1.0581892,.86888021,.94252831,1.0567204,.8712694,.94363177,1.0551716,.87317419,.94468802,1.0535166,.87455148,.94569039,1.0517541,.8754155,.94662762,1.0498974,.87581092,.94748807,1.0479743,.87582004,.94826394,1.0460281,.87555826,.94896078,1.044082,.87510777,.94959319,1.0421499,.8745355,.95017868,1.040238,.87388963,.95073557,1.0383507,.87320727,.95127553,1.0364902,.87251711,.95180321,1.0346557,.87183601,.95232069,锡林郭勒盟,150000,3,5,26
152900,1.1333328,.67709303,.38426936,1.1305442,.68553716,.39595458,1.1278306,.69357818,.40719074,1.1251925,.70118982,.41798595,1.1226232,.70832038,.42833936,1.1201077,.71491563,.43825525,1.1176293,.72091746,.44772524,1.1151708,.72628057,.45672813,1.1127181,.73098361,.4652454,1.1102587,.73501045,.47325736,1.1077932,.73838121,.48074287,1.1053363,.7411586,.48769218,1.1029071,.74344081,.49411413,1.1005349,.74535751,.50005049,1.09823,.74701065,.50556469,1.095989,.74847573,.51073313,1.0938007,.74979979,.51563185,1.0916536,.75101751,.5203383,1.0895391,.7521612,.52490932,1.0874527,.75326341,.52937883,阿拉善盟,150000,2,6,44
210100,1.0918678,1.3185205,1.2190629,1.0898759,1.3092484,1.2149893,1.0879495,1.300431,1.2110662,1.0860977,1.2920737,1.2072831,1.0843196,1.2841723,1.2036332,1.0825868,1.276679,1.2001085,1.0808727,1.2695507,1.1967102,1.0791565,1.2627527,1.193445,1.0774281,1.256265,1.1903189,1.0756855,1.2500787,1.1873416,1.0739411,1.2442049,1.1845208,1.0722026,1.2386413,1.1818599,1.0704757,1.2333742,1.1793575,1.0687786,1.2284007,1.1770083,1.0671171,1.2236943,1.1747993,1.0654892,1.2192158,1.1727105,1.0638912,1.2149246,1.1707162,1.06232,1.2107863,1.1687906,1.0607725,1.2067691,1.1669153,1.0592461,1.2028464,1.165077,沈阳市,210000,2,2,8
210200,1.1206582,1.3286078,1.3255491,1.1182008,1.3189402,1.3192451,1.1158162,1.3097379,1.3131838,1.1134984,1.3009827,1.3073632,1.1112427,1.292662,1.3017846,1.1090293,1.2847379,1.296447,1.1068325,1.2771646,1.2913555,1.1046364,1.2699113,1.2865201,1.1024246,1.2629447,1.2819531,1.100197,1.2562557,1.2776661,1.0979681,1.2498554,1.2736723,1.0957497,1.243744,1.2699748,1.0935568,1.2379193,1.2665659,1.0914121,1.2323837,1.2634252,1.0893245,1.2271155,1.2605201,1.0872935,1.2220795,1.2578106,1.0853152,1.2172387,1.2552531,1.0833842,1.2125603,1.2528054,1.0814919,1.2080135,1.2504331,1.0796282,1.203571,1.2481141,大连市,210000,2,2,2
210300,1.0736161,1.1440473,.99283683,1.071805,1.1387112,.9927035,1.070047,1.133637,.99257755,1.0683364,1.1288117,.99245685,1.0666677,1.1242238,.99233621,1.0650172,1.1198301,.99220836,1.0633496,1.1155717,.99207103,1.0616368,1.1114023,.99192435,1.0598662,1.107299,.9917683,1.0580353,1.1032542,.99160641,1.0561574,1.0992844,.99144125,1.0542463,1.0954036,.99127263,1.0523187,1.0916262,.99110138,1.0504042,1.0879819,.99093342,1.048522,1.0844834,.99077427,1.0466819,1.0811286,.99062467,1.044883,1.0779015,.99048471,1.0431188,1.0747807,.99035507,1.0413811,1.0717429,.99023247,1.0396668,1.0687733,.99011326,鞍山市,210000,2,3,24
210400,1.0381291,.9928264,.84720755,1.0370593,.99144536,.84985834,1.0360248,.99014604,.8524093,1.0350387,.98894691,.85486156,1.0341014,.98784524,.85721159,1.0331999,.98681164,.85945213,1.0323163,.98580956,.86157686,1.0314293,.98480082,.86357975,1.0305181,.98374981,.86545414,1.0295583,.98262012,.86719584,1.0285414,.98140109,.86880463,1.0274527,.98007357,.87028021,1.0262779,.97862142,.87162781,1.0250261,.97706187,.87286085,1.023706,.97541106,.87399864,1.0223291,.9736883,.87506032,1.0209104,.97191709,.8760637,1.0194677,.97012383,.87702727,1.0180181,.96833277,.87796319,1.0165776,.96656489,.8788774,抚顺市,210000,3,3,31
210500,1.0501955,.96313363,.78387988,1.0493253,.96298534,.7876482,1.0484991,.96288317,.79127705,1.0477281,.96284407,.79476959,1.0470029,.96284944,.7981233,1.0463036,.96285868,.80133289,1.0455997,.96281606,.80439264,1.0448552,.96266234,.80729598,1.0440453,.96235681,.81003439,1.0431529,.96187466,.81260163,1.0421811,.96122348,.81499487,1.0411361,.9604162,.81721175,1.0400231,.95946687,.81925648,1.0388572,.95840484,.82114434,1.0376534,.95726007,.82289857,1.0364246,.95605916,.82454377,1.0351802,.95482314,.82610506,1.0339288,.95357049,.82760787,1.0326766,.95231527,.82906896,1.0314331,.95107371,.8304975,本溪市,210000,2,4,34
210600,1.0034446,.93602103,1.0129464,1.0028273,.93610853,1.0123745,1.0022429,.93622571,1.0118276,1.0016958,.93637896,1.0113064,1.0011773,.93655211,1.0108112,1.0006728,.93671501,1.0103395,1.0001618,.93682778,1.0098903,.9996227,.93685293,1.0094656,.99903464,.93675548,1.0090662,.99837554,.93650347,1.0086949,.99763197,.93607956,1.0083551,.99680746,.93549275,1.0080469,.99591154,.93476242,1.0077676,.99496675,.93392777,1.0075164,.99399137,.93302232,1.007291,.99299943,.93207306,1.0070884,.99200106,.93110079,1.0069039,.99100506,.93012381,1.0067323,.99001729,.92915493,1.0065686,.98904014,.92820072,1.006409,丹东市,210000,3,4,23
210700,1.0038261,.97466236,1.119398,1.0029495,.97333246,1.1171068,1.002111,.9720943,1.1149015,1.0013255,.97096819,1.1127758,1.0005993,.96996081,1.1107217,.99992192,.96904665,1.1087335,.99926287,.9681707,1.106813,.99858952,.96727842,1.1049633,.9978745,.9663254,1.1031877,.99709934,.96528357,1.1014925,.99626458,.96415508,1.0998799,.99536967,.96293998,1.0983491,.99442643,.96165693,1.0969005,.99347299,.96036094,1.0955362,.9925319,.95908433,1.0942533,.99161249,.9578408,1.0930436,.99071795,.95663542,1.0918932,.98984534,.95546538,1.0907875,.98899001,.95432508,1.0897145,.9881475,.95320964,1.0886635,锦州市,210000,3,4,15
210800,1.0325131,.99860185,.94189566,1.0324186,.99837953,.94276869,1.0323391,.99819297,.94361222,1.0322727,.99803996,.9444257,1.0322034,.99789637,.94520271,1.0320978,.99770641,.94593573,1.031912,.99740034,.94662315,1.0316,.99690956,.94726413,1.0311191,.99617171,.94785756,1.0304371,.99514395,.94840455,1.0295473,.99382132,.94890696,1.0284597,.99222243,.94936502,1.0272083,.99039757,.94978106,1.0258495,.98842746,.95016402,1.0244335,.98638242,.95052403,1.0229988,.9843151,.95086724,1.0215701,.98226058,.95119947,1.0201609,.98023903,.95152754,1.018774,.97825724,.95185184,1.0174067,.97631544,.95217103,营口市,210000,3,3,27
210900,.95558351,.79530537,.90697968,.95546252,.79844856,.9089545,.95534891,.80145931,.91085112,.95525008,.80435252,.91266257,.95516568,.8071264,.91437656,.95508474,.80975634,.91598397,.95499092,.81220865,.91748536,.95487255,.81446081,.91887885,.95471835,.81649357,.92015874,.95451003,.81828153,.92132485,.95423758,.81981444,.92237163,.95389515,.82109213,.92329746,.95348245,.82212776,.92410612,.95302564,.82297695,.92481416,.9525429,.82368529,.92544127,.95204747,.82429236,.92600608,.95155013,.8248322,.92652339,.95105714,.82533026,.92700839,.95057034,.82580245,.92747253,.95009005,.82625955,.92792201,阜新市,210000,3,5,28
211000,1.0294335,.94717973,.83543348,1.0290431,.94764668,.83837837,1.0286779,.94812143,.84121311,1.0283419,.94861084,.84393466,1.0280285,.94910336,.84653425,1.0277143,.94955522,.84900075,1.0273701,.94991642,.85132772,1.0269763,.9501527,.85350937,1.0265244,.9502483,.85553849,1.0260098,.95019662,.85741174,1.0254384,.95000899,.85912681,1.0248103,.94968998,.86068302,1.0241206,.94923973,.86208791,1.0233839,.94868708,.8633613,1.0226165,.94806319,.86452967,1.021834,.94739699,.86561614,1.0210452,.94670767,.86664325,1.020257,.94601083,.86763346,1.0194712,.94531316,.86859936,1.0186919,.94462335,.86954474,辽阳市,210000,2,4,32
211100,1.0930867,.99669933,.96004963,1.0918961,.99599016,.96064532,1.0907543,.9953472,.96121866,1.0896792,.99479419,.96176559,1.0886821,.99434042,.96227825,1.0877501,.99395263,.96274853,1.0868657,.99359125,.96317405,1.0860066,.99321228,.96355414,1.085151,.99277562,.96389049,1.0842739,.99224168,.96418566,1.0833585,.99158692,.96443951,1.0823922,.99079585,.96464944,1.0813779,.98987758,.96481687,1.0803431,.98887771,.96495146,1.0793053,.98782766,.96506339,1.0782727,.98674768,.96516055,1.0772493,.98565221,.9652499,1.0762345,.98455036,.96533775,1.0752275,.98345,.96542555,1.0742295,.98236221,.96551108,盘锦市,210000,2,3,26
211200,.96870315,.89129859,1.0747309,.96851414,.89234281,1.0733819,.96833152,.89334726,1.0720786,.96815264,.89431059,1.0708119,.96795583,.89519978,1.0695752,.96770996,.89596242,1.0683616,.96737492,.89653355,1.067169,.96691161,.89685345,1.0659988,.96628571,.89687264,1.0648516,.96546322,.89654583,1.0637299,.96443731,.89587039,1.0626383,.96322244,.89487445,1.0615778,.96185446,.89361811,1.0605502,.96039444,.89219707,1.0595571,.9588865,.89068234,1.058598,.95736325,.88912797,1.057672,.95584583,.88757044,1.0567726,.95434171,.88602608,1.0558927,.95285445,.88450402,1.0550294,.95138472,.88300848,1.0541803,铁岭市,210000,4,5,18
211300,.94464946,.86819851,1.0548725,.94576329,.8716104,1.0539932,.94684106,.87485594,1.0531473,.94785845,.87790108,1.0523304,.94878405,.88070047,1.0515367,.9495815,.88319927,1.0507634,.95020682,.88533175,1.0500165,.95061558,.88703609,1.0492998,.95078105,.88828081,1.0486155,.95068687,.88905329,1.0479674,.9503395,.88937658,1.0473517,.94974989,.88927913,1.0467634,.94894111,.88880813,1.0461982,.9479661,.88805294,1.0456569,.9468717,.88709313,1.0451387,.94570118,.88600129,1.0446397,.94449008,.88483673,1.0441539,.94326502,.88364393,1.0436771,.94204283,.88245177,1.0432062,.94083226,.88127589,1.0427415,朝阳市,210000,4,5,19
211400,.97814065,.91500151,.95193416,.97747731,.91489309,.95281106,.9768365,.91480428,.95365673,.97622794,.91474956,.95446974,.97566569,.91474831,.95524132,.97515845,.91480374,.95596796,.97469789,.91489327,.95665044,.97426569,.91498172,.95728749,.97383219,.91501945,.95787609,.97337145,.91496724,.95841742,.97287679,.91481662,.95890909,.97234523,.91456592,.95934856,.97178006,.91422427,.95973706,.97120208,.91382718,.96008599,.97062421,.9133994,.96040791,.97005147,.91295409,.96071136,.96948361,.91249734,.96100217,.96891987,.91203392,.96128595,.9683612,.91157007,.96156353,.96780735,.91111004,.96183562,葫芦岛市,210000,3,4,26
220100,1.0688149,1.2667243,1.2878222,1.0673015,1.2589438,1.2824905,1.0658376,1.2515433,1.2773517,1.0644315,1.2445306,1.2723954,1.0630829,1.2379026,1.2676222,1.0617679,1.231619,1.2630329,1.0604622,1.2256404,1.2586354,1.0591449,1.2199326,1.2544441,1.0578022,1.2144712,1.2504662,1.0564295,1.2092456,1.2467101,1.0550413,1.2042714,1.2431816,1.0536568,1.1995643,1.2398815,1.0522959,1.1951339,1.2368026,1.0509839,1.1909897,1.2339265,1.0497336,1.1871194,1.2312267,1.0485439,1.1834886,1.2286762,1.047407,1.1800557,1.2262415,1.0463125,1.1767795,1.2238892,1.0452495,1.1736214,1.2215972,1.0442071,1.1705465,1.2193507,长春市,220000,2,2,4
220200,1.0400592,1.1131924,1.1718903,1.0385338,1.1084274,1.1684414,1.0370597,1.1039066,1.1651207,1.0356468,1.0996419,1.1619265,1.0342863,1.0956161,1.1588616,1.0329452,1.0917715,1.1559263,1.0315862,1.0880466,1.1531228,1.0301758,1.0843871,1.1504573,1.0286872,1.0807498,1.1479342,1.0271003,1.0771042,1.1455605,1.0254208,1.0734578,1.1433429,1.0236632,1.0698273,1.1412799,1.0218519,1.0662401,1.1393657,1.0200223,1.0627353,1.1375865,1.0181991,1.0593351,1.1359224,1.016392,1.0560383,1.1343554,1.0146048,1.0528364,1.1328615,1.0128402,1.0497211,1.1314172,1.0110977,1.046681,1.1300089,1.0093775,1.0437068,1.1286277,吉林市,220000,3,3,11
220300,.97412723,.90890199,1.2084757,.97419739,.91008145,1.2046773,.97427195,.91122192,1.2010158,.97435814,.91233695,1.1974806,.97446764,.91344512,1.1940688,.97459882,.91453826,1.1907784,.97473741,.9155879,1.1876144,.97485965,.91655332,1.184586,.97494072,.91739565,1.181697,.97495306,.9180758,1.1789536,.97488469,.91858059,1.1763605,.97473407,.91891313,1.1739177,.9745096,.91909271,1.1716198,.97423279,.91915822,1.1694551,.97391695,.91913658,1.1674061,.97357434,.91905284,1.1654543,.97321713,.91893107,1.1635764,.97285289,.91878712,1.1617502,.97248757,.91863406,1.1599635,.9721241,.91847813,1.1582084,四平市,220000,3,4,8
220400,1.0052357,.82036448,.78548694,1.0050378,.82371938,.78944176,1.0048594,.82694924,.79324389,1.0047153,.83007866,.79689115,1.0046064,.8331067,.80037689,1.0045218,.83600634,.80369163,1.0044401,.83873355,.80682731,1.0043305,.84123564,.80977416,1.004164,.84346592,.81252229,1.0039078,.84537858,.81506568,1.0035437,.84695333,.8174032,1.00307,.84819853,.81953287,1.0025009,.84915078,.82146204,1.0018629,.84986824,.82320893,1.0011755,.85040152,.82480037,1.0004549,.85079664,.82626736,.99971563,.85109591,.82763809,.99897283,.85133934,.82893997,.99823594,.85155535,.83019656,.99750978,.85176235,.83142185,辽源市,220000,3,5,34
220500,1.0080464,.93661875,.91572016,1.0062995,.93494552,.91699278,1.0045878,.9333384,.91821867,1.0029057,.93178582,.91940081,1.001238,.93025923,.92054015,.99957097,.92872775,.92163408,.99789548,.92716813,.92267931,.99619466,.92554688,.9236725,.9944551,.92383814,.92460901,.9926759,.92203885,.92548507,.990888,.92019504,.92630017,.98914105,.91838014,.92705035,.98750746,.9167031,.92773461,.98605287,.91526163,.92835617,.98481292,.91411054,.9289223,.98379201,.91325885,.92944306,.98296881,.91267765,.92992705,.98229218,.91229427,.93038392,.98170435,.91202784,.93082255,.98115253,.91180497,.93124801,通化市,220000,3,5,28
220600,1.0232645,.85742205,.80370557,1.0218761,.85863101,.80708796,1.0205281,.85979843,.81034839,1.0192283,.8609395,.8134945,1.017957,.86201453,.81652772,1.0166738,.86294496,.81944519,1.0153395,.86365694,.82224166,1.0139126,.86407721,.82491165,1.0123589,.86414993,.82744759,1.0106564,.86384356,.82984507,1.0088146,.86317945,.8321014,1.006856,.86220038,.83421308,1.0048254,.86098886,.83617997,1.0027758,.85964233,.8380087,1.0007446,.85823703,.83971286,.99875242,.8568241,.8413133,.99680448,.85542876,.84283209,.99489522,.85405654,.84429133,.99301702,.85270756,.84570807,.99116325,.85138136,.84709179,白山市,220000,3,5,33
220700,1.0189223,.97705781,1.1617539,1.0180589,.97615194,1.1589472,1.017233,.97531909,1.156238,1.0164526,.97457117,1.153616,1.0157081,.97388971,1.1510824,1.0149635,.97320938,1.1486373,1.0141845,.97246927,1.1462914,1.0133362,.97161084,1.1440564,1.0123956,.97059637,1.1419343,1.0113472,.96940327,1.1399277,1.0102029,.96805167,1.1380396,1.0089935,.96658838,1.136271,1.0077561,.96506989,1.1346172,1.0065399,.96356976,1.1330673,1.0053717,.96212852,1.1316082,1.0042595,.96076,1.1302277,1.0031984,.95945966,1.1289088,1.0021737,.95820928,1.1276345,1.0011754,.95699745,1.1263937,1.0001951,.95581543,1.1251775,松原市,220000,3,4,11
220800,.97232687,.83495635,.96721745,.97108525,.8358047,.96830362,.96987438,.83661467,.96933776,.96870399,.837403,.97031254,.96758229,.83818185,.97123194,.96651238,.8389495,.97209471,.96550173,.8397119,.97291023,.96454781,.84045827,.97368461,.96364486,.84117401,.97441256,.96277475,.84182382,.97508937,.96193337,.84239799,.97571325,.9611237,.84289896,.97628427,.96035773,.84335077,.97680247,.95965952,.84379852,.97726804,.95903432,.84426308,.97768903,.95847398,.84474587,.97807753,.9579652,.84524149,.97844541,.95749277,.84574056,.97880036,.95704091,.84623253,.97914571,.95659852,.8467136,.97948331,白城市,220000,3,5,24
222400,.96872663,1.4382502,1.0789503,.96819669,1.4264894,1.0771565,.96768153,1.4152751,1.0754347,.96718597,1.4046112,1.0737883,.96670121,1.3944894,1.0722215,.96621281,1.384895,1.0707332,.9657129,1.3758262,1.0693226,.9651947,1.3672812,1.0679922,.96465093,1.3592525,1.066743,.96407223,1.3517252,1.0655792,.96346664,1.3447065,1.0645047,.96284664,1.3381947,1.063518,.96222836,1.3321776,1.0626143,.96162689,1.3266246,1.0617841,.96104544,1.3214772,1.0610151,.9604761,1.3166569,1.0602974,.95991015,1.3120859,1.0596182,.95934474,1.3077025,1.0589643,.95877975,1.3034574,1.058328,.9582184,1.2993133,1.0577034,延边朝鲜族自治州,220000,3,1,18
230100,1.0431157,1.2742527,1.415383,1.0414828,1.265671,1.407464,1.0398957,1.2574962,1.3998426,1.0383593,1.2497305,1.3925145,1.0368662,1.2423608,1.385488,1.035387,1.2353399,1.3787699,1.0338959,1.2286265,1.3723717,1.0323663,1.2221805,1.3663136,1.030776,1.215965,1.3606101,1.0291096,1.2099552,1.3552688,1.0273745,1.2041572,1.3502964,1.0255852,1.1985795,1.3456925,1.0237633,1.1932327,1.3414445,1.0219465,1.188141,1.3375227,1.0201583,1.1833032,1.3338835,1.0184064,1.1786933,1.3304815,1.0166899,1.1742752,1.3272629,1.0150054,1.1700143,1.3241746,1.0133491,1.1658787,1.3211766,1.0117155,1.1618392,1.3182431,哈尔滨市,230000,3,2,
230200,.95455241,.98670793,1.2028116,.95356685,.98407215,1.1992459,.95260274,.98155636,1.1958075,.95166761,.97917128,1.1924936,.95076174,.97691709,1.189306,.9498744,.97477168,1.1862441,.94899213,.9727093,1.1833177,.94809926,.97070259,1.1805431,.94717795,.96872079,1.1779313,.94621372,.9667415,1.1754839,.94521838,.96478176,1.1732041,.94421351,.96287084,1.1710925,.94322276,.9610393,1.169143,.94226736,.95931172,1.1673372,.9413507,.95768511,1.1656541,.94046503,.95614034,1.1640767,.93959743,.95465165,1.1625856,.938739,.95319986,1.1611575,.93788475,.95177293,1.1597707,.93703556,.95036805,1.1584138,齐齐哈尔市,230000,4,4,8
230300,.9883976,.82945299,1.0611631,.9870916,.83062518,1.0596792,.9858222,.83175361,1.0582539,.98460132,.83285868,1.0568894,.98342055,.83392102,1.0555897,.98225993,.83489788,1.0543537,.981098,.8357442,1.0531831,.97991121,.83641487,1.0520779,.97867292,.83686388,1.0510412,.97735268,.8370418,1.050079,.97595352,.83695555,1.0491959,.97448629,.8366254,1.0483936,.97297478,.83609772,1.0476698,.97145206,.83543581,1.0470127,.96994275,.83469409,1.0464107,.96845633,.83390546,1.0458536,.96699291,.83308774,1.0453309,.96555114,.8322556,1.0448309,.96413106,.83142406,1.0443479,.96272779,.8305999,1.0438759,鸡西市,230000,4,5,19
230400,.99464917,.74184543,.88343,.99255526,.74375653,.88561952,.99050349,.7455653,.88772422,.98848265,.74725115,.88974351,.9864735,.74877548,.89167279,.98445833,.75009573,.89350969,.98242521,.75117892,.8952539,.98036087,.7519933,.89690471,.9782449,.75250006,.89846051,.97606009,.75267106,.89991349,.97382689,.75253993,.90125626,.97158778,.75217837,.90248799,.96939331,.75167948,.9036141,.96729785,.75114721,.90464461,.965334,.75065899,.90559292,.96350676,.75025105,.90647656,.96179235,.74991381,.90731186,.96015555,.74961746,.9081133,.95856005,.74932903,.90889114,.95698768,.74904037,.90965384,鹤岗市,230000,4,6,29
230500,.9910472,.78906494,1.0300931,.98999041,.79165411,1.0293287,.9889484,.7941066,1.0285945,.98791015,.79640526,1.0278919,.98685598,.79851502,1.0272213,.98575664,.80038106,1.0265797,.98458445,.80195189,1.0259668,.9833014,.80316281,1.02538,.98186588,.80394834,1.0248224,.98023611,.80424726,1.0242953,.97841156,.80406594,1.0238005,.97641832,.80345422,1.0233396,.97429866,.8024928,1.0229135,.97210944,.80128777,1.0225158,.96988845,.79991955,1.0221415,.96765912,.79844832,1.0217873,.9654299,.79690903,1.0214479,.96320724,.79533088,1.0211185,.96099764,.79374051,1.0207967,.95880836,.79216272,1.0204815,双鸭山市,230000,4,6,22
230600,1.143573,1.2213743,1.0239818,1.1406864,1.2139512,1.0239061,1.1378742,1.2068763,1.0238239,1.1351428,1.20015,1.0237298,1.1324911,1.1937619,1.0236225,1.1298933,1.1876606,1.0234989,1.1273191,1.1817887,1.0233638,1.1247399,1.1760941,1.0232266,1.1221313,1.1705309,1.0230904,1.1194794,1.1650708,1.0229542,1.1167928,1.159719,1.0228209,1.1140791,1.1544758,1.022693,1.1113472,1.1493407,1.0225729,1.1086216,1.1443328,1.0224597,1.1059192,1.1394577,1.0223556,1.1032487,1.1347107,1.022266,1.1006131,1.1300805,1.0221921,1.0980138,1.1255583,1.0221314,1.0954493,1.1211344,1.0220784,1.0929164,1.1168002,1.022028,大庆市,230000,1,2,21
