id,re_trend_lg_gdp_predicted2001,re_trend_lg_gdp_predicted2002,re_trend_lg_gdp_predicted2003,re_trend_lg_gdp_predicted2004,re_trend_lg_gdp_predicted2005,re_trend_lg_gdp_predicted2006,re_trend_lg_gdp_predicted2007,re_trend_lg_gdp_predicted2008,re_trend_lg_gdp_predicted2009,re_trend_lg_gdp_predicted2010,re_trend_lg_gdp_predicted2011,re_trend_lg_gdp_predicted2012,re_trend_lg_gdp_predicted2013,re_trend_lg_gdp_predicted2014,re_trend_lg_gdp_predicted2015,re_trend_lg_gdp_predicted2016,re_trend_lg_gdp_predicted2017,re_trend_lg_gdp_predicted2018,re_trend_lg_gdp_predicted2019,re_trend_lg_gdp_predicted2020,county,finalclub_trend_lg_gdp_predicted
210302,1.107151,1.1041181,1.1011271,1.098165,1.0952146,1.0922004,1.0889775,1.0854417,1.0815459,1.0772777,1.0726802,1.067772,1.0626123,1.0573077,1.0519532,1.0466094,1.0413018,1.0360384,1.0308182,1.0256549,铁东区,2
210303,1.1210425,1.1174715,1.1139567,1.1104535,1.1069164,1.103209,1.0991477,1.094618,1.0895768,1.0840396,1.0780679,1.0717342,1.0651056,1.0583057,1.051429,1.0445449,1.0376959,1.0309143,1.0242063,1.0175804,铁西区,2
210304,1.0964801,1.0932528,1.0900658,1.086848,1.0835236,1.0799664,1.0760455,1.0716403,1.0666907,1.0612038,1.0552531,1.0489215,1.0423204,1.035622,1.0289448,1.0223545,1.0158677,1.0094757,1.0031615,0.99692565,立山区,2
210311,1.115079,1.1150185,1.1150795,1.1154027,1.116122,1.1173118,1.1189066,1.120784,1.1228429,1.1249138,1.126896,1.1287321,1.1303927,1.131861,1.1330996,1.1341113,1.1349099,1.1355336,1.1360316,1.1364765,千山区,1
210321,1.0081918,1.0062491,1.0043579,1.0025257,1.0008038,0.99923027,0.99786413,0.99668717,0.99568206,0.99479908,0.99401838,0.99333727,0.99276555,0.99232811,0.99201924,0.9918229,0.99170887,0.99163491,0.9915753,0.99152261,台安县,2
210323,0.97525764,0.97209895,0.96896851,0.96587211,0.96279168,0.95972133,0.9566738,0.95368105,0.95074648,0.94784385,0.94498467,0.94219738,0.93953311,0.93705082,0.93477035,0.93268198,0.93076169,0.92897195,0.92726398,0.92559695,岫岩满族自治县,2
210381,1.0517797,1.0490832,1.0464767,1.0440252,1.0418097,1.0398796,1.0382599,1.0369295,1.0358649,1.0349858,1.0342211,1.0335187,1.0328332,1.0321684,1.0315332,1.0309467,1.0304135,1.029923,1.0294582,1.0290103,海城市,2
210402,1.0941734,1.0905571,1.0869721,1.0834388,1.0799507,1.0764917,1.0730019,1.069443,1.0657775,1.0619444,1.0579157,1.0536354,1.0490795,1.0442941,1.0393065,1.0341429,1.0288467,1.0234779,1.0180877,1.0127306,新抚区,2
210403,1.0748426,1.072868,1.070974,1.069235,1.0676857,1.0662982,1.0650601,1.0638971,1.0626961,1.0613458,1.0597941,1.058,1.0559279,1.0536088,1.0510778,1.0483795,1.0455589,1.042661,1.0397319,1.0368142,东洲区,2
210404,0.99319905,0.99356163,0.99393439,0.99434078,0.99479377,0.99530035,0.99584687,0.99636358,0.99675363,0.99686486,0.99661654,0.99592966,0.99476641,0.99316382,0.99117482,0.98886758,0.98632485,0.98363888,0.98088914,0.97814095,望花区,2
210411,1.2204343,1.2176493,1.2149181,1.2122369,1.2095761,1.206781,1.2036984,1.2002549,1.1964593,1.1923952,1.188154,1.1837527,1.1791064,1.1742423,1.1691809,1.1639613,1.1586399,1.1532773,1.1479249,1.1426213,顺城区,1
210421,1.0080094,1.0054501,1.0029557,1.000542,0.99820328,0.99591905,0.99368036,0.99146748,0.98926878,0.98706347,0.98485929,0.98265857,0.98041993,0.97815132,0.97587019,0.97361887,0.97144061,0.96934676,0.96733177,0.96536487,抚顺县,2
210422,0.94406569,0.9391064,0.93424988,0.92955804,0.92505461,0.92072976,0.91660929,0.91273767,0.90916908,0.90588969,0.90288603,0.90011179,0.89751536,0.89506179,0.8927176,0.89044499,0.8882103,0.88599747,0.88380247,0.88162756,新宾满族自治县,3
210423,0.95300806,0.94994611,0.94696242,0.94412392,0.94147563,0.93903059,0.93677437,0.93463731,0.93251997,0.93031925,0.92798918,0.92548746,0.92279899,0.91992426,0.91685224,0.91358697,0.91014993,0.9065944,0.90298057,0.89936692,清原满族自治县,3
210502,1.2635133,1.2610852,1.2586846,1.2562907,1.2538298,1.2512279,1.2483852,1.2452239,1.2417051,1.2378073,1.2335842,1.2290683,1.224308,1.2193677,1.2143035,1.2091714,1.20401,1.1988499,1.1937047,1.1886051,平山区,1
210503,1.189483,1.1882584,1.1871982,1.1863796,1.1858244,1.1854401,1.1851101,1.1847363,1.1842804,1.1837174,1.183022,1.1821862,1.1811361,1.1798766,1.1784228,1.1767901,1.1750073,1.1731209,1.1711777,1.1692255,溪湖区,1
210504,1.1880832,1.1869825,1.1859452,1.1849881,1.1840755,1.1831166,1.1819816,1.1805068,1.1785825,1.1761788,1.173353,1.1701677,1.1666806,1.1629846,1.1591524,1.1552348,1.1512623,1.1472642,1.1432633,1.1392927,明山区,1
210505,1.0212582,1.0227947,1.0243788,1.0260826,1.0278869,1.0297391,1.0316048,1.0333627,1.0348835,1.0359981,1.0366118,1.0366701,1.0361332,1.0350516,1.0335248,1.0316814,1.0296421,1.0275018,1.0253249,1.0231541,南芬区,2
210521,0.99559194,0.99459141,0.99364054,0.99273336,0.99177295,0.9906258,0.98916304,0.98723716,0.98472995,0.98155087,0.97768772,0.97316921,0.96807653,0.96254224,0.9567101,0.95071578,0.94466513,0.93862242,0.9326241,0.92669141,本溪满族自治县,3
210522,1.0188563,1.016776,1.0147961,1.0129975,1.0114634,1.010246,1.0093423,1.0086995,1.0081682,1.0075973,1.0068767,1.0059632,1.0048648,1.0035771,1.0021104,1.0004878,0.99874234,0.99691713,0.99504828,0.99317688,桓仁满族自治县,2
210602,1.0286015,1.0256271,1.0227708,1.0199939,1.0172697,1.0144832,1.0115162,1.0082903,1.0047479,1.0008681,0.99664843,0.99214405,0.9873839,0.98248357,0.97753429,0.9726001,0.96771967,0.96291339,0.95818168,0.95351362,元宝区,2
210603,1.0139748,1.0111569,1.0084031,1.005735,1.0031377,1.000586,0.99801785,0.99540639,0.99271739,0.98991889,0.98697907,0.98392481,0.98076516,0.97754955,0.97432125,0.97111303,0.96794719,0.96483833,0.96178675,0.95877618,振兴区,2
210604,1.0743829,1.0726192,1.0709106,1.0692227,1.0675656,1.0659494,1.0643824,1.0628772,1.0614461,1.0600573,1.0586294,1.0571083,1.0554265,1.0536079,1.0516922,1.0497218,1.0477276,1.0457267,1.0437305,1.0417483,振安区,2
210624,1.0141888,1.0109855,1.0078813,1.0048909,1.0019869,0.99915147,0.99634528,0.99347538,0.99044466,0.98712891,0.98347694,0.97951239,0.97528881,0.97089326,0.96639174,0.96184057,0.95728683,0.95277154,0.94831485,0.94392174,宽甸满族自治县,2
210681,1.0347639,1.0357027,1.0366906,1.037727,1.0387721,1.0397686,1.0406458,1.0413288,1.0417426,1.0418223,1.0415212,1.0408301,1.0397986,1.0384995,1.0369909,1.0353175,1.033527,1.0316781,1.0298195,1.0279742,东港市,2
210682,1.0022104,1.0003839,0.99860388,0.99689579,0.99523914,0.99358547,0.99190503,0.99012744,0.98820728,0.98610145,0.98381549,0.98137116,0.9788121,0.9762007,0.97358632,0.97101021,0.96848345,0.96599668,0.96353382,0.96109962,凤城市,2
210702,1.1082097,1.1031009,1.0981284,1.0933731,1.0888824,1.0845234,1.0801176,1.0755512,1.0707706,1.0657806,1.0606216,1.0552611,1.0496918,1.0440222,1.0383112,1.0325894,1.0268828,1.0212185,1.0156126,1.010074,古塔区,2
210703,1.0373112,1.0335869,1.0299373,1.0263765,1.0229179,1.0195218,1.0160695,1.0124292,1.0085227,1.0043319,0.99988806,0.99520379,0.99034166,0.98541558,0.98049319,0.97561234,0.9707942,0.96605194,0.96138525,0.95678771,凌河区,2
210711,1.1716597,1.1717649,1.1718712,1.171997,1.172143,1.1723014,1.1724058,1.172387,1.1721678,1.1716875,1.1709508,1.1699767,1.1688182,1.1676012,1.1663961,1.1652309,1.1641188,1.1630576,1.1620343,1.1610298,太和区,1
210726,0.96413571,0.96098334,0.9578926,0.95488268,0.95197749,0.94915104,0.94633925,0.94344515,0.94036508,0.93702036,0.93340147,0.92952436,0.92547691,0.92148304,0.91765493,0.91402853,0.91059119,0.90728009,0.90404773,0.90086132,黑山县,3
